"school_id","school_year","school_year_id","school_name","category","arts_approved","ratio_approved_csc","school_average_minutes","arts_course_enrollment","percent_access","budget_per_student","count_partnerships","final_score","longitude","latitude","community_area","laef","category_simple","visual_arts","music","theatre","dance"
194,"2023-24",13,"Lake View High School","high_school",7,201.428571428571,NA,NA,NA,13.1205673758865,7,1,"-87.66861","41.95523","Lake View",FALSE,"High Schools",9,22,0,0
195,"2023-24",13,"Albert G Lane Technical High School","high_school",18.5,244.324324324324,NA,NA,NA,57.3008849557522,7,1,"-87.69062","41.94543","North Center",FALSE,"High Schools",21,49,6,0
196,"2023-24",13,"Manley Career Academy High School","high_school",1,70.9090909090909,NA,NA,NA,12.8205128205128,1,2,"-87.69971","41.87056","East Garfield Park",FALSE,"High Schools",1,1,0,1
197,"2023-24",13,"John Marshall Metropolitan High School","high_school",1,133.846153846154,NA,NA,NA,14.367816091954,3,1,"-87.70699","41.87901","East Garfield Park",FALSE,"High Schools",2,2,0,0
198,"2023-24",13,"Stephen T Mather High School","high_school",8,210.375,NA,NA,NA,17.825311942959,11,1,"-87.70114","41.98792","West Ridge",FALSE,"High Schools",7,15,2,4
199,"2023-24",13,"Morgan Park High School","high_school",6,193.833333333333,NA,NA,NA,5.15907136715391,6,2,"-87.66577","41.69193","Morgan Park",FALSE,"High Schools",6,13,0,0
200,"2023-24",13,"Gwendolyn Brooks College Preparatory Academy HS","high_school",5,194.8,NA,NA,NA,8.2135523613963,5,1,"-87.61584","41.69414","Roseland",FALSE,"High Schools",9,10,0,0
201,"2023-24",13,"Wendell Phillips Academy High School","high_school",2,192.5,NA,NA,NA,31.1688311688312,1,2,"-87.6198","41.82436","Douglas",FALSE,"High Schools",3,4,0,0
202,"2023-24",13,"Theodore Roosevelt High School","high_school",5.5,197.090909090909,NA,NA,NA,9.22509225092251,3,1,"-87.7144907","41.9650389","Albany Park",FALSE,"High Schools",7,8,1,0
203,"2023-24",13,"Carl Schurz High School","high_school",5.5,221.272727272727,NA,NA,NA,12.3253903040263,6,1,"-87.7352863","41.9474657","Irving Park",FALSE,"High Schools",6,10,0,1
204,"2023-24",13,"Nicholas Senn High School","high_school",12,121.083333333333,NA,NA,NA,17.2057811424639,15,1,"-87.66677","41.98901","Edgewater",FALSE,"High Schools",20,26,11,8
205,"2023-24",13,"Charles P Steinmetz College Preparatory HS","high_school",6,189.83606557377,NA,NA,NA,7.7720207253886,3,1,"-87.78415199999999","41.935631","Belmont Cragin",FALSE,"High Schools",9,7,0,0
206,"2023-24",13,"Roger C Sullivan High School","high_school",5,144.6,NA,NA,NA,2.0746887966805,3,2,"-87.66892","42.00281","Rogers Park",FALSE,"High Schools",4,3,1,0
207,"2023-24",13,"William Howard Taft High School","high_school",19.5,216.820512820513,NA,NA,NA,7.09555345316935,9,1,"-87.79168","41.98435","Norwood Park",FALSE,"High Schools",19,15,12,0
208,"2023-24",13,"Edward Tilden Career Community Academy HS","high_school",2,106.190476190476,NA,NA,NA,4.48430493273543,5,2,"-87.64247","41.80751","New City",TRUE,"High Schools",4,4,1,0
210,"2023-24",13,"Friedrich W von Steuben Metropolitan Science HS","high_school",8.5,196.470588235294,NA,NA,NA,13.8245508982036,6,1,"-87.7135","41.97339","North Park",FALSE,"High Schools",6,10,2,0
211,"2023-24",13,"Lincoln Park High School","high_school",12.5,167.76,NA,NA,NA,50.9880782069623,7,1,"-87.64555","41.91912","Lincoln Park",FALSE,"High Schools",13,33,5,0
212,"2023-24",13,"George Washington High School","high_school",6,248.666666666667,NA,NA,NA,20.1072386058981,4,2,"-87.53819","41.68749","East Side",FALSE,"High Schools",5,6,0,0
213,"2023-24",13,"Wells Community Academy High School","high_school",5,67.8,NA,NA,NA,65.1091445427729,3,1,"-87.66807","41.89912","West Town",FALSE,"High Schools",4,2,2,2
214,"2023-24",13,"Gurdon S Hubbard High School","high_school",6,274.262295081967,NA,NA,NA,17.931858936043,5,1,"-87.7179","41.78055","West Lawn",FALSE,"High Schools",7,11,0,0
216,"2023-24",13,"Northside Learning Center High School","high_school",1,173.125,NA,NA,NA,7.22021660649819,5,1,"-87.72159","41.98338","North Park",FALSE,"High Schools",5,2,4,0
217,"2023-24",13,"Southside Occupational Academy High School","high_school",0.5,411.111111111111,NA,NA,NA,18.9189189189189,5,3,"-87.67631","41.75969","West Englewood",TRUE,"High Schools",1,0,1,0
218,"2023-24",13,"Kenwood Academy High School","high_school",11,207.027027027027,NA,NA,NA,8.70322019147084,20,1,"-87.59001","41.8035","Kenwood",FALSE,"High Schools",17,23,3,5
219,"2023-24",13,"Consuella B York Alternative High School","high_school",4,41.25,NA,NA,NA,48.4848484848485,1,1,"-87.69709","41.84254","South Lawndale",FALSE,"High Schools",3,1,0,0
220,"2023-24",13,"Northside College Preparatory High School","high_school",6,169.344262295082,NA,NA,NA,40.1132623426912,16,1,"-87.70781","41.98128","North Park",FALSE,"High Schools",15,24,0,1
221,"2023-24",13,"Simpson Academy High School for Young Women","high_school",1,22,NA,NA,NA,22.7272727272727,2,3,"-87.66836","41.86461","Near West Side",TRUE,"High Schools",2,0,0,0
222,"2023-24",13,"Dr  Martin Luther King  Jr  College Prep HS","high_school",3,234.666666666667,NA,NA,NA,49.7159090909091,7,1,"-87.60294","41.81413","Kenwood",FALSE,"High Schools",2,5,4,0
223,"2023-24",13,"Chicago High School for Agricultural Sciences","high_school",2.5,307.6,NA,NA,NA,1.30039011703511,2,3,"-87.71786","41.69045","Mount Greenwood",FALSE,"High Schools",5,5,3,0
224,"2023-24",13,"Chicago Military Academy High School","high_school",0,1070,NA,NA,NA,4.67289719626168,1,4,"-87.6189808","41.8301051","Douglas",FALSE,"High Schools",2,0,1,0
225,"2023-24",13,"Whitney M Young Magnet High School","high_school",11.5,191.724137931034,NA,NA,NA,40.2958633093525,17,1,"-87.66367","41.87825","Near West Side",FALSE,"High Schools",16,32,5,6
226,"2023-24",13,"Marie Sklodowska Curie Metropolitan High School","high_school",16,181.875,NA,NA,NA,22.3367697594502,30,2,"-87.72171","41.80224","Archer Heights",FALSE,"High Schools",16,30,3,11
227,"2023-24",13,"Roberto Clemente Community Academy High School","high_school",2,327.391304347826,NA,NA,NA,5.34130146082337,5,3,"-87.68613","41.90262","West Town",FALSE,"High Schools",3,1,3,1
228,"2023-24",13,"George Washington Carver Military Academy HS","high_school",3,136.666666666667,NA,NA,NA,2.4390243902439,1,2,"-87.5894723","41.6565611","Riverdale",FALSE,"High Schools",2,3,0,3
229,"2023-24",13,"George H Corliss High School","high_school",0,916.666666666667,NA,NA,NA,3.63636363636364,1,3,"-87.6026","41.70654","Pullman",FALSE,"High Schools",2,0,2,0
230,"2023-24",13,"Percy L Julian High School","high_school",2,204.347826086957,NA,NA,NA,3.19148936170213,6,1,"-87.65424","41.70595","Washington Heights",FALSE,"High Schools",3,3,0,0
231,"2023-24",13,"Benito Juarez Community Academy High School","high_school",8,193.375,NA,NA,NA,6.46412411118293,3,2,"-87.6644329","41.8530157","Lower West Side",FALSE,"High Schools",8,8,2,0
232,"2023-24",13,"Jacqueline B Vaughn Occupational High School","high_school",5,42.8,NA,NA,NA,140.18691588785,31,1,"-87.76437","41.96026","Portage Park",FALSE,"High Schools",3,5,1,0
234,"2023-24",13,"Ray Graham Training Center High School","high_school",3,85,NA,NA,NA,11.7647058823529,4,1,"-87.62542","41.84959","Near South Side",FALSE,"High Schools",1,0,1,1
235,"2023-24",13,"Jane Addams Elementary School","elementary_school",1,459,57.7777777777778,459,1,2.61437908496732,3,3,"-87.5337129","41.6978741","East Side",FALSE,"Elementary Schools",18,0,0,0
236,"2023-24",13,"Harriet Tubman Elementary School","elementary_school",2,129.5,119.465753424658,292,1,19.3050193050193,7,1,"-87.65572089999999","41.9340008","Lake View",FALSE,"Elementary Schools",6,16,14,16
237,"2023-24",13,"Louisa May Alcott Elementary School","elementary_school",2,228.292682926829,129.583333333333,468,1,31.6239316239316,3,1,"-87.6458976","41.9295783","Lincoln Park",FALSE,"Elementary Schools",16,19,0,0
240,"2023-24",13,"Phillip D Armour Elementary School","elementary_school",1,218,126.05504587156,218,1,4.58715596330275,3,2,"-87.6501","41.83405","Bridgeport",FALSE,"Elementary Schools",9,6,0,0
241,"2023-24",13,"George Armstrong International Studies ES","elementary_school",4,287.901234567901,190.754716981132,1166,1,2.57289879931389,3,2,"-87.68496","42.01063","West Ridge",FALSE,"Elementary Schools",40,40,0,40
242,"2023-24",13,"Marine Leadership Academy at Ames","high_school",4,157,NA,NA,NA,4.77707006369427,5,2,"-87.72246","41.91619","Logan Square",FALSE,"High Schools",3,10,2,0
244,"2023-24",13,"John J Audubon Elementary School","elementary_school",2,225,117.968397291196,443,1,44.4444444444444,6,1,"-87.68115","41.94538","North Center",FALSE,"Elementary Schools",20,20,0,0
245,"2023-24",13,"Nancy B Jefferson Alternative High School","high_school",2,87,NA,NA,NA,8.62068965517241,2,2,"-87.681079","41.8676707","Near West Side",FALSE,"High Schools",3,0,0,0
246,"2023-24",13,"Avalon Park Elementary School","elementary_school",1,179,123.351955307263,179,1,67.0391061452514,2,1,"-87.59129","41.74852","Avalon Park",FALSE,"Elementary Schools",9,0,0,0
248,"2023-24",13,"Alice L Barnard Computer Math & Science Ctr ES","elementary_school",1,228,216.973684210526,228,1,0,4,3,"-87.65851","41.70537","Beverly",FALSE,"Elementary Schools",8,9,0,0
249,"2023-24",13,"John Barry Elementary School","elementary_school",2,217.5,120.965517241379,435,1,38.8505747126437,14,1,"-87.73987790000001","41.9326996","Hermosa",FALSE,"Elementary Schools",22,22,0,0
250,"2023-24",13,"Clara Barton Elementary School","elementary_school",0,NA,66.928125,320,0.903954802259887,166.38418079096,1,4,"-87.6715","41.75461","Auburn Gresham",FALSE,"Elementary Schools",26,0,0,0
251,"2023-24",13,"Perkins Bass Elementary School","elementary_school",3,81.6129032258064,561.343873517787,253,1,138.339920948617,3,1,"-87.6538","41.77483","Englewood",FALSE,"Elementary Schools",13,0,13,13
252,"2023-24",13,"Newton Bateman Elementary School","elementary_school",3,275.666666666667,112.40782122905,895,1,3.77509068923821,7,1,"-87.7026","41.95818","Irving Park",FALSE,"Elementary Schools",36,19,0,0
253,"2023-24",13,"Nicholson Technology Academy","elementary_school",0,4050,60,443,1,12.3456790123457,2,4,"-87.6479","41.78446","Englewood",FALSE,"Elementary Schools",0,0,0,0
254,"2023-24",13,"Thomas A Edison Regional Gifted Center ES","elementary_school",1,266,123.890977443609,266,1,13.1578947368421,6,1,"-87.70942","41.9711","Albany Park",FALSE,"Elementary Schools",9,0,0,0
255,"2023-24",13,"George Rogers Clark Elementary School","elementary_school",0.5,258,120.93023255814,129,1,7.75193798449612,2,1,"-87.76989","41.86787","Austin",FALSE,"Elementary Schools",10,0,0,0
256,"2023-24",13,"Jean Baptiste Beaubien Elementary School","elementary_school",4,250.25,127.282717282717,1001,1,11.4885114885115,9,1,"-87.75682","41.97204","Jefferson Park",TRUE,"Elementary Schools",37,36,0,38
257,"2023-24",13,"Jacob Beidler Elementary School","elementary_school",2,114,190.789473684211,228,1,8.7719298245614,2,1,"-87.70489","41.88511","East Garfield Park",FALSE,"Elementary Schools",10,10,0,0
258,"2023-24",13,"Hiram H Belding Elementary School","elementary_school",2,256.5,120,513,1,19.4931773879142,6,1,"-87.73368","41.95889","Irving Park",FALSE,"Elementary Schools",0,19,0,19
259,"2023-24",13,"Alexander Graham Bell Elementary School","elementary_school",2,423.5,55.1194379391101,854,1,72.6092089728453,12,2,"-87.68657","41.94949","North Center",FALSE,"Elementary Schools",43,43,0,0
260,"2023-24",13,"Frank I Bennett Elementary School","elementary_school",0,NA,0,0,0,4.11522633744856,1,4,"-87.61699","41.71052","Roseland",FALSE,"Elementary Schools",NA,NA,NA,NA
261,"2023-24",13,"James G Blaine Elementary School","elementary_school",2,276.5,113.276955602537,473,0.855334538878843,28.9330922242315,1,2,"-87.66501","41.95095","Lake View",TRUE,"Elementary Schools",24,24,0,0
262,"2023-24",13,"Mosaic School of Fine Arts","elementary_school",4,164.5,190.577507598784,658,1,74.2598784194529,9,1,"-87.69795","42.00397","West Ridge",FALSE,"Elementary Schools",22,20,22,22
263,"2023-24",13,"Scott Joplin Elementary School","elementary_school",1,254,451.968503937008,254,1,27.5590551181102,1,1,"-87.66909","41.74949","Auburn Gresham",TRUE,"Elementary Schools",16,0,0,0
264,"2023-24",13,"Myra Bradwell Communications Arts & Sciences ES","elementary_school",1,390,100.25974025974,462,1,2.56410256410256,2,3,"-87.55778","41.75487","South Shore",FALSE,"Elementary Schools",0,16,0,0
265,"2023-24",13,"Lionel Hampton Fine & Performing Arts ES","elementary_school",0.5,832,121.586538461538,416,1,7.21153846153846,2,1,"-87.70899","41.75378","Ashburn",FALSE,"Elementary Schools",27,27,0,0
266,"2023-24",13,"Alex Haley Elementary Academy","elementary_school",2,199,153.768844221106,398,1,6.28140703517588,1,1,"-87.63341","41.68637","Roseland",FALSE,"Elementary Schools",18,0,0,18
267,"2023-24",13,"Lorenz Brentano Math & Science Academy ES","elementary_school",4,166,285.5,600,0.903614457831325,15.0602409638554,4,1,"-87.69604","41.93101","Logan Square",FALSE,"Elementary Schools",25,23,25,0
268,"2023-24",13,"Norman A Bridge Elementary School","elementary_school",4,250,111.815616180621,1063,1,3,6,2,"-87.79893","41.94967","Dunning",FALSE,"Elementary Schools",40,24,0,0
269,"2023-24",13,"Orville T Bright Elementary School","elementary_school",2,96,105.6,225,1,0,2,2,"-87.56232","41.69974","South Deering",FALSE,"Elementary Schools",25,25,0,0
270,"2023-24",13,"William H Brown Elementary School","elementary_school",1,237,54.6835443037975,237,1,84.3881856540084,1,2,"-87.67058","41.88263","Near West Side",FALSE,"Elementary Schools",0,8,0,0
271,"2023-24",13,"Charles S Brownell Elementary School","elementary_school",1,118,155.254237288136,118,1,182.203389830508,2,1,"-87.62141","41.77159","Greater Grand Crossing",TRUE,"Elementary Schools",8,0,0,0
272,"2023-24",13,"Edward A Bouchet Math & Science Academy ES","elementary_school",2,280.47619047619,70.4668930390492,589,1,9.30730050933786,6,1,"-87.57607","41.76114","South Shore",FALSE,"Elementary Schools",36,0,0,0
273,"2023-24",13,"Lyman A Budlong Elementary School","elementary_school",2,317,93.9747634069401,634,1,6.30914826498423,1,2,"-87.69688","41.97532","Lincoln Square",FALSE,"Elementary Schools",0,0,16,16
274,"2023-24",13,"Luther Burbank Elementary School","elementary_school",3,211,173.1,600,0.947867298578199,0.789889415481833,3,2,"-87.7822516","41.917759","Belmont Cragin",FALSE,"Elementary Schools",40,0,0,0
275,"2023-24",13,"Edmond Burke Elementary School","elementary_school",1,215,403.255813953488,215,1,4.65116279069767,1,1,"-87.61614","41.79689","Washington Park",FALSE,"Elementary Schools",0,0,13,0
276,"2023-24",13,"Augustus H Burley Elementary School","elementary_school",2,248,52.4596774193548,496,1,201.612903225806,5,2,"-87.66983","41.93809","Lake View",FALSE,"Elementary Schools",18,0,0,0
277,"2023-24",13,"Burnham Elementary Inclusive Academy","elementary_school",1,336.521739130435,108.837209302326,387,1,2.58397932816537,0,2,"-87.56654","41.70929","South Deering",FALSE,"Elementary Schools",29,0,0,0
279,"2023-24",13,"Burnside Elementary Scholastic Academy","elementary_school",0,2680,58.7903225806452,248,0.925373134328358,7.46268656716418,1,4,"-87.60766","41.72882","Chatham",FALSE,"Elementary Schools",22,0,0,0
280,"2023-24",13,"Jonathan Burr Elementary School","elementary_school",2,223.5,122.684563758389,447,1,61.6912751677852,8,1,"-87.66868","41.91213","West Town",FALSE,"Elementary Schools",18,18,0,0
281,"2023-24",13,"John C Burroughs Elementary School","elementary_school",2,144,189.583333333333,288,1,3.47222222222222,3,3,"-87.6927","41.82886","Brighton Park",FALSE,"Elementary Schools",13,0,14,0
282,"2023-24",13,"Milton Brunson Math & Science Specialty ES","elementary_school",1,328.571428571429,60.5217391304348,345,1,3.6231884057971,1,3,"-87.7658","41.89766","Austin",FALSE,"Elementary Schools",20,0,0,0
283,"2023-24",13,"Michael M Byrne Elementary School","elementary_school",2,290,99.3879310344828,580,1,0,3,2,"-87.79102","41.79482","Garfield Ridge",FALSE,"Elementary Schools",28,22,0,0
284,"2023-24",13,"Daisy Bates Academy of Social Justice","elementary_school",1,200,224.4,200,1,40,2,1,"-87.58153","41.73928","Avalon Park",FALSE,"Elementary Schools",0,13,0,0
285,"2023-24",13,"Little Village Elementary School","elementary_school",4,134.75,155.649517684887,622,1,8.34879406307978,2,1,"-87.7175","41.84295","South Lawndale",TRUE,"Elementary Schools",22,12,0,0
286,"2023-24",13,"Daniel R Cameron Elementary School","elementary_school",4,145,294.827586206897,580,1,17.2413793103448,11,1,"-87.71822","41.90407","Humboldt Park",TRUE,"Elementary Schools",53,28,0,28
287,"2023-24",13,"Arthur E Canty Elementary School","elementary_school",4,179.25,185.509065550907,717,1,67.8940027894003,11,1,"-87.8299","41.94793","Dunning",FALSE,"Elementary Schools",27,51,27,0
288,"2023-24",13,"Andrew Carnegie Elementary School","elementary_school",3,135.333333333333,174.532019704434,406,1,36.9458128078818,4,2,"-87.59102","41.78359","Woodlawn",FALSE,"Elementary Schools",20,20,0,20
290,"2023-24",13,"Carroll-Rosenwald Specialty Elementary School","elementary_school",1,330,75.4545454545455,330,1,3.03030303030303,1,3,"-87.69682","41.74213","Ashburn",FALSE,"Elementary Schools",18,0,0,0
291,"2023-24",13,"Rachel Carson Elementary School","elementary_school",2,357,80.3389830508475,590,0.811554332874828,1.40056022408964,3,3,"-87.68793","41.79311","Gage Park",TRUE,"Elementary Schools",13,20,0,0
292,"2023-24",13,"William W Carter Elementary School","elementary_school",1,264,65.9393939393939,264,1,9.46969696969697,2,2,"-87.62235","41.79001","Washington Park",TRUE,"Elementary Schools",0,0,13,0
293,"2023-24",13,"George Washington Carver Primary School","elementary_school",1.5,290,51.8620689655172,435,1,36.7816091954023,6,3,"-87.60099","41.65316","Riverdale",TRUE,"Elementary Schools",23,0,0,0
294,"2023-24",13,"Ira F Aldridge Elementary School","elementary_school",1,224,75.2678571428571,224,1,0,1,3,"-87.60747","41.65741","Riverdale",FALSE,"Elementary Schools",0,7,0,0
295,"2023-24",13,"George F Cassell Elementary School","elementary_school",2,177,241.35593220339,354,1,67.7966101694915,3,1,"-87.70396","41.68752","Mount Greenwood",FALSE,"Elementary Schools",21,0,21,0
296,"2023-24",13,"Horace Greeley Elementary School","elementary_school",1,411,49.5888077858881,411,1,19.4647201946472,3,2,"-87.65076","41.9532","Lake View",FALSE,"Elementary Schools",0,21,0,0
297,"2023-24",13,"Thomas Chalmers Specialty Elementary School","elementary_school",1,203,78.6206896551724,203,1,9.85221674876847,1,2,"-87.69513","41.8662","North Lawndale",FALSE,"Elementary Schools",11,0,0,0
298,"2023-24",13,"Eliza Chappell Elementary School","elementary_school",2,256,150.29296875,512,1,41.2890625,11,1,"-87.68325","41.97468","Lincoln Square",FALSE,"Elementary Schools",24,24,0,0
299,"2023-24",13,"Salmon P Chase Elementary School","elementary_school",2,153,140.392156862745,306,1,16.3398692810458,6,1,"-87.69428","41.91817","Logan Square",FALSE,"Elementary Schools",24,30,0,0
300,"2023-24",13,"Frederic Chopin Elementary School","elementary_school",1.5,182.666666666667,327.919708029197,274,1,91.2408759124088,3,1,"-87.68853","41.8971","West Town",FALSE,"Elementary Schools",24,24,0,0
301,"2023-24",13,"Walter S Christopher Elementary School","elementary_school",2,155.5,126.173633440514,311,1,6.43086816720257,4,1,"-87.68586","41.80166","Gage Park",FALSE,"Elementary Schools",34,0,0,0
302,"2023-24",13,"Henry Clay Elementary School","elementary_school",3,175.666666666667,114.193548387097,527,1,9.4876660341556,3,1,"-87.54407","41.65469","Hegewisch",TRUE,"Elementary Schools",0,18,21,0
303,"2023-24",13,"Grover Cleveland Elementary School","elementary_school",2,198,119.393939393939,396,1,5.05050505050505,4,2,"-87.70592","41.9517","Irving Park",FALSE,"Elementary Schools",33,29,0,0
304,"2023-24",13,"DeWitt Clinton Elementary School","elementary_school",3.5,276.944444444444,152.858575727182,997,1,13.0391173520562,4,1,"-87.69826","41.99319","West Ridge",FALSE,"Elementary Schools",42,39,0,0
305,"2023-24",13,"Henry R Clissold Elementary School","elementary_school",2,196.5,117.379134860051,393,1,25.4452926208651,6,1,"-87.68072","41.69294","Morgan Park",FALSE,"Elementary Schools",32,32,0,0
306,"2023-24",13,"Edward Coles Elementary Language Academy","elementary_school",0,NA,0,0,0,4.58715596330275,1,4,"-87.56551","41.74161","South Chicago",TRUE,"Elementary Schools",0,0,0,0
307,"2023-24",13,"Ruth Bader Ginsberg Elementary School (formerly Columbus Elementary)","elementary_school",0,1686.66666666667,128.537549407115,253,1,55.3359683794466,3,2,"-87.68142","41.89969","West Town",FALSE,"Elementary Schools",9,9,0,0
308,"2023-24",13,"John W Cook Elementary School","elementary_school",1,258,84.3450479233227,313,1,0,1,3,"-87.66017","41.74585","Auburn Gresham",FALSE,"Elementary Schools",17,0,0,0
309,"2023-24",13,"Jordan Elementary Community School","elementary_school",2,212,153.537735849057,424,1,2.35849056603774,4,2,"-87.67803","42.01709","Rogers Park",FALSE,"Elementary Schools",21,0,20,0
310,"2023-24",13,"John C Coonley Elementary School","elementary_school",3,257.333333333333,117.136010362694,772,1,12.9533678756477,8,2,"-87.684","41.95542","North Center",FALSE,"Elementary Schools",31,31,31,0
311,"2023-24",13,"Peter Cooper Elementary Dual Language Academy","elementary_school",1,350.909090909091,85.4922279792746,386,1,2.59067357512953,2,2,"-87.66726","41.85618","Lower West Side",FALSE,"Elementary Schools",0,26,0,0
312,"2023-24",13,"Anna R Langford Community Academy","elementary_school",1,168,72.1428571428571,168,1,5.95238095238095,3,2,"-87.65738","41.78451","West Englewood",FALSE,"Elementary Schools",0,10,0,0
313,"2023-24",13,"Daniel J Corkery Elementary School","elementary_school",1,395,75.9493670886076,395,1,5.06329113924051,2,3,"-87.7322743","41.8456062","South Lawndale",FALSE,"Elementary Schools",0,23,0,0
314,"2023-24",13,"Barbara Vick Early Childhood & Family Center","elementary_school",2,210,37.8333333333333,420,1,238.095238095238,4,2,"-87.68563","41.6881","Morgan Park",FALSE,"Elementary Schools",18,0,0,0
315,"2023-24",13,"Manuel Perez Elementary School","elementary_school",2,135.5,121.340206185567,291,1,11.070110701107,4,1,"-87.65819","41.85567","Lower West Side",FALSE,"Elementary Schools",11,11,0,0
316,"2023-24",13,"Crown Community Academy of Fine Arts Center ES","elementary_school",1,105,305.714285714286,105,1,47.6190476190476,2,1,"-87.71286","41.85282","North Lawndale",FALSE,"Elementary Schools",9,9,0,0
317,"2023-24",13,"Everett McKinley Dirksen Elementary School","elementary_school",3,360,114.388888888889,1080,1,0.925925925925926,2,2,"-87.8416","41.97317","O'Hare",FALSE,"Elementary Schools",33,23,29,0
318,"2023-24",13,"Charles R Darwin Elementary School","elementary_school",2,212.5,133.941176470588,425,1,99.1529411764706,13,1,"-87.7053","41.92351","Logan Square",FALSE,"Elementary Schools",20,18,0,0
319,"2023-24",13,"Nathan S Davis Elementary School","elementary_school",2,218.571428571429,55.6234718826406,409,0.891067538126362,5.44662309368192,3,2,"-87.70033","41.82224","Brighton Park",FALSE,"Elementary Schools",0,21,0,0
320,"2023-24",13,"Charles Gates Dawes Elementary School","elementary_school",4,212.25,188.751472320377,849,1,88.339222614841,6,1,"-87.71863","41.74559","Ashburn",FALSE,"Elementary Schools",31,31,0,16
321,"2023-24",13,"Stephen Decatur Classical Elementary School","elementary_school",2.5,131.6,184.468085106383,329,1,45.5927051671732,3,1,"-87.70491","42.00951","West Ridge",FALSE,"Elementary Schools",10,10,0,10
323,"2023-24",13,"Charles S Deneen Elementary School","elementary_school",1,415,121.156626506024,415,1,72.289156626506,4,2,"-87.62403","41.76242","Greater Grand Crossing",FALSE,"Elementary Schools",17,0,0,0
324,"2023-24",13,"William E Dever Elementary School","elementary_school",2,317.142857142857,173.603603603604,666,1,9.38438438438438,5,1,"-87.81359","41.94256","Dunning",FALSE,"Elementary Schools",23,26,0,26
325,"2023-24",13,"Dewey Elementary Academy of Fine Arts","elementary_school",1,229,126.9,250,1,157.205240174672,0,2,"-87.64233","41.79594","New City",FALSE,"Elementary Schools",13,16,0,0
326,"2023-24",13,"Arthur Dixon Elementary School","elementary_school",1,448,303.348214285714,448,1,29.0178571428571,6,1,"-87.61101","41.74313","Chatham",TRUE,"Elementary Schools",0,19,0,0
328,"2023-24",13,"James R Doolittle Jr Elementary School","elementary_school",2,113.5,136.850220264317,227,1,44.0528634361233,7,1,"-87.61228","41.83064","Douglas",FALSE,"Elementary Schools",4,12,0,0
329,"2023-24",13,"John C Dore Elementary School","elementary_school",3,217.666666666667,105.022970903522,653,1,156.202143950995,4,1,"-87.79995219999999","41.7740104","Clearing",TRUE,"Elementary Schools",29,29,0,0
330,"2023-24",13,"John B Drake Elementary School","elementary_school",2,143.5,197.142857142857,287,1,13.9372822299652,3,1,"-87.62886","41.84418","Douglas",FALSE,"Elementary Schools",16,15,0,0
331,"2023-24",13,"Turner-Drew Elementary Language Academy","elementary_school",0,965,30.4663212435233,193,1,20.7253886010363,5,3,"-87.63046","41.7257","Roseland",TRUE,"Elementary Schools",4,0,0,0
332,"2023-24",13,"Thomas Drummond Elementary School","elementary_school",2,138,220.0625,160,0.579710144927536,18.1159420289855,9,1,"-87.67449","41.91572","Logan Square",FALSE,"Elementary Schools",25,29,0,0
333,"2023-24",13,"Charles W Earle Elementary School","elementary_school",1,219,101.917808219178,219,1,1.05022831050228,2,2,"-87.67567","41.78165","West Englewood",FALSE,"Elementary Schools",10,0,0,0
334,"2023-24",13,"John F Eberhart Elementary School","elementary_school",3,323,98.2226980728051,934,0.963880288957688,3.61197110423117,0,3,"-87.70834","41.77463","Chicago Lawn",FALSE,"Elementary Schools",32,18,0,0
335,"2023-24",13,"Christian Ebinger Elementary School","elementary_school",2,347,95.3170028818444,694,1,3.60230547550432,4,2,"-87.81082","42.00465","Edison Park",FALSE,"Elementary Schools",28,25,0,0
336,"2023-24",13,"George W Curtis Elementary School","elementary_school",1,304,75.4934210526316,304,1,6.57894736842105,0,2,"-87.62205","41.68575","Roseland",FALSE,"Elementary Schools",0,18,0,0
337,"2023-24",13,"Edgebrook Elementary School","elementary_school",2,219,124.657534246575,438,1,5.93607305936073,5,1,"-87.76184","41.99944","Forest Glen",FALSE,"Elementary Schools",18,18,0,0
338,"2023-24",13,"Ralph H Metcalfe Elementary Community Academy","elementary_school",0,825.714285714286,600,355,1,387.543252595156,3,2,"-87.63405","41.66942","West Pullman",FALSE,"Elementary Schools",1,2,0,1
339,"2023-24",13,"Richard Edwards Elementary School","elementary_school",4,267.75,88.9075630252101,1071,1,9.33706816059757,4,2,"-87.72554","41.80538","Archer Heights",TRUE,"Elementary Schools",25,25,0,15
340,"2023-24",13,"Edward K Ellington Elementary School","elementary_school",1.5,268,127.164179104478,402,1,7.46268656716418,2,1,"-87.76638","41.88554","Austin",FALSE,"Elementary Schools",18,18,0,0
342,"2023-24",13,"Leif Ericson Scholastic Academy","elementary_school",1,283,73.9399293286219,283,1,0,4,3,"-87.71647","41.87608","East Garfield Park",FALSE,"Elementary Schools",0,0,18,0
343,"2023-24",13,"Esmond Elementary School","elementary_school",1,240,0,0,0,0,1,4,"-87.66952","41.68911","Morgan Park",FALSE,"Elementary Schools",NA,NA,NA,NA
344,"2023-24",13,"Edward Everett Elementary School","elementary_school",1,78,146.153846153846,78,1,384.615384615385,1,1,"-87.68109","41.83174","Mckinley Park",FALSE,"Elementary Schools",6,0,0,0
345,"2023-24",13,"Laughlin Falconer Elementary School","elementary_school",4,197.5,133.176470588235,765,0.968354430379747,1.26582278481013,1,2,"-87.75061","41.93559","Belmont Cragin",FALSE,"Elementary Schools",40,40,0,0
